RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021
394404,10,"Boston, MA",Msa,MA,233452,234754,236018,238236,240443,242808,245905,249563,253463,257466,261413,265444,268887,271979,275044,278376,281606,284852,288214,291834,295388,299369,303145,306488,308869,311047,313429,315995,318553,321133,323966,327175,330820,335626,340198,344468,347526,350734,354135,357891,361390,364211,365860,367576,369616,372091,374625,377091,379625,382305,385087,388068,390770,393225,395725,398285,401631,404907,408151,410582,412794,415925,418985,422462,425216,426500,427236,427055,428339,429222,430006,429524,429009,427634,426712,425962,425214,423954,421099,418542,415261,412511,409388,407245,405844,404858,404178,403280,402357,401030,399510,398064,396609,394710,392626,390534,388556,386177,384021,381973,380320,378447,376240,373863,371031,367805,364802,362107,360179,358269,355864,354071,353126,353123,353000,352645,352199,351847,351970,353118,354635,356360,357554,358731,359385,359802,359465,358789,356786,354951,353259,352925,352455,351284,349470,348280,347240,346975,345857,344725,342851,341018,339318,338173,337161,336888,337327,338292,339306,339835,340657,341205,341680,342782,344614,347101,348382,350985,354121,358508,361751,364017,365983,368215,371317,374138,376407,378067,379879,381287,382935,384933,386959,388747,389880,390634,390767,390490,390841,392569,395634,398747,400895,401513,402569,403688,405828,407419,408923,410636,412221,413379,415482,417651,420306,422773,425712,428104,429049,429530,431296,433059,435936,437818,439819,441230,443316,446105,448742,451398,454259,455778,457772,459366,462619,464861,467596,470212,473746,476396,478892,480888,482469,483783,484590,486082,487145,488565,489926,490792,490426,489582,489011,489473,489610,490334,491712,493131,494408,495914,498564,500656,503264,504732,505813,505558,507368,512441,519063,526357,533042,539918,545160,551355,556676,563069,570466,580485,590587,598322,603291
395057,11,"San Francisco, CA",Msa,CA,354804,356701,359347,366577,375702,384193,391624,397741,405022,411777,419008,426477,432530,438500,445176,452779,458804,462639,465614,468575,470931,472128,472948,472403,471736,471768,473327,476924,480885,486535,492250,498375,503382,507266,510926,514113,517471,520998,524565,528255,530200,531805,533574,537369,541832,547331,552330,557877,564944,573016,583190,592459,602065,611215,620818,629872,639380,648574,658881,669285,680117,691669,702811,714990,726824,737689,745945,753629,761165,769311,774900,778827,781239,784687,788705,790784,790097,788765,786983,786370,783363,779962,778117,777623,779491,776966,774694,771300,768105,764080,760233,756730,752441,745283,738110,727884,720531,714317,708254,701314,692594,684301,674477,663680,652549,642667,632142,624391,613062,605689,598379,591916,585485,582482,580189,574605,567135,566128,571063,579495,585859,589108,589652,589796,591108,590372,586822,584297,580364,577509,572837,568216,564417,559917,557331,553971,549701,544073,541581,537316,535647,531742,530131,528689,526366,526298,526661,529433,534674,542698,549388,557029,563460,572608,582535,593231,607902,620645,635451,648514,664086,676386,687018,694474,702820,711908,723090,736605,746696,757165,760860,765790,765365,765185,764155,766228,770686,777179,785177,793646,800152,809253,819140,829273,836583,843888,850734,860476,872486,884320,891617,900109,912959,924729,927425,929020,929849,932464,926803,923048,920889,927030,932444,939499,944214,949636,954482,959225,964435,970219,977302,984042,995119,1005532,1019517,1032743,1046859,1057432,1070224,1084779,1098949,1110105,1117519,1125969,1129675,1131060,1126841,1117189,1109106,1105192,1103825,1103324,1102759,1102207,1101661,1099105,1098851,1097403,1097668,1101361,1109992,1117616,1128364,1129665,1120219,1110159,1111338,1127035,1139419,1150126,1158554,1164729,1168612,1176746,1191464,1213173,1243276,1275781,1308955,1328573,1341085
394532,12,"Detroit, MI",Msa,MI,142388,142699,143253,144271,145439,146579,147887,149045,150022,150813,151818,152894,153944,154791,155551,156254,157029,157762,158458,159181,159954,160684,161286,161904,162613,163244,163726,164037,164322,164745,165060,165488,165806,166316,166770,167265,167745,168223,168467,168838,169267,169790,170101,170438,170889,171520,172083,172626,173159,173530,173985,174272,174744,175164,175647,176121,176560,177046,177411,177803,178211,178478,178718,178916,179288,179480,179557,179721,180035,180386,180620,180835,181067,181308,181358,181229,180954,180614,180169,179566,178866,178090,177284,176350,175188,173983,172678,171631,170410,169413,168270,167267,165756,163996,162267,160919,159506,157877,155718,153075,150145,147195,144039,140381,137145,134911,132927,130034,125812,121609,117928,115442,113605,111880,110693,109280,108050,106185,104623,103168,102558,101694,101202,100755,100936,101366,101126,100656,99732,98898,97740,96587,95292,94403,93702,93055,92418,91680,91208,90970,91005,91053,90983,90797,90568,90331,90742,91232,92188,93185,94541,95528,96136,96903,97719,98529,99241,100424,101969,103661,105436,107303,109395,111523,113623,115436,117066,118737,120488,122086,123366,124491,125546,126825,127836,128384,128405,128465,128859,129438,130192,131100,132134,133073,133751,134330,134720,135051,135098,135265,135597,136422,137353,138453,139195,140692,142092,143613,144465,145000,145695,146509,147368,148098,149079,150346,151809,153196,154744,156082,156745,157231,157798,158579,159577,160554,162127,163796,165579,167270,168658,169835,170533,171029,171764,172458,173375,174348,175441,176499,177138,177727,178575,179378,179901,179911,180038,180157,180471,180821,181797,183009,185024,186610,186931,185959,185629,187104,189779,192784,195747,198672,200885,203327,205551,207818,210665,214347,218181,221483,223714
395025,13,"Riverside, CA",Msa,CA,144113,144855,145496,146797,147970,149189,150371,151771,153141,154611,155944,157283,158645,159755,161085,162398,163900,165360,167071,169072,170924,172575,174068,175716,177194,178471,179639,180947,182599,184821,187289,190346,193345,196281,199034,201531,204077,206060,208408,211257,214844,218439,222007,225932,229723,233893,237862,242001,245531,249623,254594,260265,266001,272959,280941,290734,298513,305751,310833,318043,323520,330287,335197,342996,348318,354245,359116,365549,371995,377825,382717,386601,390544,394278,398615,402173,405461,408302,410410,412170,413447,414306,414562,414190,413699,414002,412821,410703,406640,402482,397799,391871,385189,378383,372116,366253,360343,352053,340656,327627,315309,303979,291363,279144,267757,259659,251013,242061,233030,228141,224372,220474,215177,212055,209689,207346,204074,202216,202568,204331,206600,207258,208011,208700,210177,210513,210202,208539,208153,206756,207036,207005,207454,206868,205992,204701,204084,202520,201430,200155,199381,198582,198383,198133,198184,197429,197358,197729,198596,199823,201241,203742,206737,208964,210887,213075,216766,220226,224215,228244,233476,238854,244154,247837,252966,259292,266332,271545,275853,280211,283260,284940,286734,288435,289332,289898,289994,291383,292024,292963,293800,294993,296130,297788,298911,300437,301060,302542,304147,305882,307313,309077,311004,312607,314252,315834,317857,319206,320668,322275,323347,324579,325466,326943,328681,330235,332192,334568,336792,339534,340197,342189,343729,346646,348526,350480,352790,356298,359447,362228,364907,367107,368876,369926,371165,371938,372711,372999,374583,375725,377450,378428,379214,379600,379901,380471,380645,382185,382986,385243,385840,387419,388896,391277,392603,393517,395814,400438,406128,411719,417611,423979,430123,436666,443965,453277,464997,478448,493486,506969,518349
394976,14,"Phoenix, AZ",Msa,AZ,142827,143204,143658,144550,145440,146114,146837,147523,148351,149060,149771,150470,151166,151852,152533,153197,153850,154488,155068,155667,156267,156946,157668,158293,158809,159261,159826,160423,160953,161611,162326,163255,163912,164590,165140,165854,166513,167243,167835,168534,169200,169974,170727,171591,172645,173666,174524,175216,175843,176733,177845,179175,180806,182515,185101,188052,190734,193540,196348,200248,204393,209846,215057,221284,228165,237611,247922,257809,268225,276786,285188,289410,290994,295015,299834,305391,307245,307941,306795,304225,300712,299264,296794,294683,292155,290820,290177,290007,289725,288411,286216,283350,280139,277140,272749,268334,263716,258008,252213,244866,239967,234768,229122,221655,214650,209202,201850,194467,187772,184538,181202,177754,173550,170420,167955,165893,163964,161165,160890,160978,161635,160493,159233,158864,158059,157314,154442,152402,149554,148224,146382,144613,142241,140422,139450,137893,136330,134530,133997,133817,133853,134046,134149,135469,136310,137601,138167,140788,144668,148874,152412,155742,159625,163157,166559,168552,171306,173157,175823,177432,179449,182276,186061,189110,191503,193144,193583,195115,197196,200335,201180,200768,200517,200745,200695,200747,200415,200734,201718,203037,203795,204466,206382,208325,210141,210879,212460,213850,215732,216734,217446,218021,219961,221735,223127,224108,225149,226121,226308,226945,228041,229800,231405,232210,233022,234385,236184,237532,238625,239764,241506,242480,243944,245245,246592,247390,248854,251146,253470,255291,256827,258154,259620,261114,263003,264210,265267,266249,267629,268920,270298,271166,271965,272755,273874,275751,277372,279048,280638,282683,284708,286784,289808,293925,296649,298389,300395,304814,310078,315370,320742,326891,334060,340331,348907,355802,367659,379064,392046,401741,410028
395078,15,"Seattle, WA",Msa,WA,218147,219168,220008,221656,223293,224662,226145,227178,228093,228864,229806,231048,232407,233852,235286,236526,237359,238235,238984,240068,240780,241797,242605,243870,244788,245843,246747,247610,248224,248624,249134,249861,250530,251240,251846,252064,252788,253448,254929,256108,257725,259072,260381,261835,263158,264516,265384,266731,268377,270218,271857,273808,276354,279445,282154,284618,286892,289143,291607,294415,297636,300215,303449,307098,311499,316659,322208,328485,333574,338194,342543,346952,350239,354707,359168,364970,370153,375237,380120,384491,388128,391375,393291,394281,394658,396183,399438,403506,406251,407677,407908,408875,409040,407379,404406,401806,399777,397291,394466,390603,386450,381820,378044,373121,368288,363629,359676,355077,351011,346619,342505,336733,331961,327884,325720,323639,321975,320882,320589,320366,318444,316686,314798,315207,315625,314766,312143,308278,305041,301023,297504,294203,291935,290388,288051,285639,281163,278054,274673,272458,269702,267136,265052,263096,261785,259683,259092,259014,261077,263685,266659,268878,270905,273426,276607,279413,281457,284802,288887,293848,298109,301582,305236,308572,311858,314424,316644,319361,322751,325800,327284,328097,328487,330832,332135,333116,333094,334565,336655,339885,343744,346881,349853,351880,355012,357134,359509,362591,365831,369020,372223,375864,379461,384106,388877,393682,397206,400332,403450,405940,408421,410785,414851,419975,425549,431204,436131,441400,445887,450427,454872,458810,462353,466894,471187,477002,483642,491809,499465,504771,507672,508298,507351,506890,508279,509772,511105,511177,512088,511491,510968,508974,507904,506431,506266,507139,508297,509722,513171,518865,525897,531806,537795,542112,542125,541597,543274,551176,560376,570956,580131,586998,594020,601394,610143,620564,632716,650728,666087,679151,687363
394865,16,"Minneapolis-St Paul, MN",Msa,MN,154759,155532,156121,157514,158820,160338,161934,164450,166717,169022,170587,172552,174321,176002,177789,179683,181417,183097,184875,187024,189297,191693,193814,195504,196838,197959,199077,200136,201744,203244,204928,206343,207897,209393,210929,212684,214393,215980,217485,218979,220583,222004,223513,224942,226493,227866,229361,230822,232214,233684,235097,236861,238593,240516,242170,243673,245129,246426,247484,248569,250080,251770,253063,254598,256202,257867,259008,259767,260686,261540,262634,263363,263837,264176,264426,264934,265242,265753,265729,265528,264798,264282,263625,263367,263231,263278,262950,262433,261677,260934,259774,258750,257523,256532,254951,252945,250514,247699,245123,242923,241315,240070,238395,235871,232872,229827,227179,224646,222168,219802,217086,214955,213813,213597,213570,213515,213056,212265,211322,210970,210927,211332,212167,212963,213493,213135,212273,210479,208035,205467,203356,200927,198830,196384,195014,193234,191578,189609,187807,186308,184904,183649,182299,180863,179865,179404,180112,180964,181928,183056,184335,185824,187301,189096,190941,192707,194599,196105,197738,199177,201670,203915,206287,208202,210112,211795,213192,214392,216038,218196,221133,223425,224806,225062,224884,224252,223465,222705,222466,222939,223649,225662,227668,229749,230492,230636,230857,231053,231616,231968,232807,233980,235825,237986,239988,241412,241786,242017,242494,243607,244572,245642,246761,248152,249536,251221,253210,255411,257247,258486,259315,259786,260481,261150,262493,264392,266809,269356,271553,273409,274647,275415,276024,277105,278342,279701,280882,282410,283980,285358,285827,286251,286657,287383,287822,288115,288899,290003,291401,293043,294441,295905,297111,298452,299257,299791,300611,302761,305767,309649,313405,316837,320242,323042,326163,328439,332294,336940,342641,346637,349400
395056,17,"San Diego, CA",Msa,CA,227601,228841,230182,233174,236043,239764,243622,247773,251419,254611,257974,260858,263386,266583,270809,275957,280148,283164,285348,287593,290263,293130,295993,298114,300327,302498,305484,308930,313223,317784,323296,329053,334973,340979,346377,352452,357373,362224,367289,372702,378756,383532,389621,394789,401544,407262,413108,414635,419612,427024,437562,446096,454922,470090,483956,496973,506180,515936,523409,529939,533743,537507,544182,552530,560792,563505,564523,565693,566749,567449,567522,567583,569388,568870,569288,568457,570232,569403,566470,561918,558174,555499,554334,552469,551153,548788,542832,537007,530655,526692,521244,517837,512840,508321,502079,497920,491476,483594,474622,467925,459615,451200,440954,431533,420084,410806,402252,396844,391803,389133,387747,382788,379933,373630,372913,369702,371144,371627,375858,379418,382978,384650,386870,390888,391469,391191,388238,386115,382674,378142,374654,373572,372881,372069,369313,367954,366291,365708,363882,360070,356317,353552,352866,351786,352742,353737,354840,354287,355016,357640,360245,362681,364726,368002,371879,379285,385812,392295,398283,405149,411966,420304,428960,437317,441435,444125,447076,450553,456911,464512,465457,463794,459934,459817,460171,457537,457915,458769,463345,465309,465772,466431,471343,474992,478762,478888,478029,478774,481215,485826,489432,494367,502224,505503,504773,504217,505638,509006,507507,509901,512890,519148,522393,525134,525233,528348,532348,537689,542844,546669,548172,549149,551574,556914,560363,564263,570333,576873,581069,580864,580284,581361,583431,586523,587707,589979,590910,590562,586813,584467,584107,587140,588768,590641,592911,594898,595469,596028,598049,600565,603515,606753,612398,616332,619250,619491,623068,629745,639845,650878,662953,673586,683219,691697,702036,716007,737001,760630,784188,798971,809206
395121,18,"St. Louis, MO",Msa,MO,115189,115410,115675,116247,116827,117465,118189,119027,119842,120625,121560,122349,122850,123163,123622,124383,125192,126022,126806,127455,128180,128911,129746,130589,131370,132140,132776,133411,134086,134873,135728,136464,137229,138013,138886,139655,140416,141170,141890,142570,143346,144257,145165,146107,147159,148342,149281,150218,150979,151721,152294,152902,153755,154625,155617,156383,156984,157501,158106,158888,159639,160315,161015,161708,162563,163328,164094,164869,165700,166540,167290,168028,168675,169323,169866,170411,170900,171322,171714,171922,172158,172438,172833,173074,173244,173220,173268,173297,173343,173405,173393,173267,172983,172593,172074,171546,170995,170757,170406,169713,168933,168150,167691,167139,166627,165912,165116,164232,163468,162931,162723,162405,161800,160843,159902,159099,158405,158065,158131,158402,158591,158244,157953,157922,158122,157944,157355,156575,155768,154754,153783,152685,151673,150776,149928,149125,148180,147411,146490,145470,144560,143691,142890,142038,141442,141028,141031,141380,141903,142117,142000,141851,141823,141605,141677,141790,142572,142978,143430,143730,144140,144508,144596,144737,144685,144952,144957,145078,144805,144792,144878,145466,146440,147428,148175,148478,148604,148713,148777,148951,148874,149162,149486,150259,150834,151423,151802,152211,152567,152923,153170,153708,154202,154884,155370,155937,156539,157231,157913,158344,158867,159626,160586,161287,161877,162551,163337,164070,164483,164935,165396,166179,167063,167850,168382,168830,169384,169944,170697,171283,171882,172167,172681,173307,173884,174653,175391,176387,177498,178749,179644,179962,180104,180182,180307,180364,180590,180978,181423,182265,183040,183971,184375,184938,185072,185777,186964,188900,191037,193170,195339,197380,199345,201120,203343,205937,209440,213195,216577,218659,219897
395148,19,"Tampa, FL",Msa,FL,104483,104693,104978,105668,106479,107306,108005,108783,109594,110378,111128,111901,112645,113477,114219,115081,115822,116616,117436,118282,119199,120078,121000,121991,123006,123947,124921,125954,127021,128033,129017,130106,131141,132149,133145,134283,135465,136687,137893,139228,140607,141897,143232,144556,145963,147441,148788,150172,151294,152559,154026,155706,157524,159579,162112,164912,167701,170032,172195,174379,176913,179774,182870,186697,190417,194439,198428,202794,207580,211561,215325,218400,221341,224457,228202,232575,235618,237843,238862,240478,240926,240582,239213,237080,236036,235341,235003,234289,233133,231162,228013,224468,221218,217731,214894,211204,207907,203779,200435,197021,193726,190513,187304,183959,180592,177073,173176,169497,166285,163385,160757,157714,155291,152866,151038,148881,147046,145482,144909,144251,144076,143844,143676,143414,143106,142674,141660,140367,138717,137157,135434,134126,132475,130545,128746,126934,125525,123949,122695,121577,120889,120761,120707,120573,120077,120026,120187,120610,120948,121390,122122,123018,123783,124688,125356,126586,127906,129544,130829,132082,133739,135536,137616,139378,141196,142947,144581,146094,146868,147794,148691,149663,150578,151218,151876,152034,152582,153759,155197,156648,157519,158615,159136,159994,160453,161445,162336,163345,164491,165772,167069,168597,170280,172281,173926,175350,176633,177637,178773,179983,181424,182506,184224,185982,187675,188574,189443,191084,192736,194465,195762,197385,198709,200037,201379,202739,204056,205737,207780,209657,210833,211830,212721,213879,215175,216549,217968,219586,221207,221940,222296,222647,223303,223694,224310,224802,225306,225831,226862,227905,229162,230526,232334,234023,235193,236384,237728,240346,243145,246375,250113,254090,258558,262716,267006,271433,276648,284506,293574,302635,310378
394358,20,"Baltimore, MD",Msa,MD,155813,155989,156316,156939,157649,158318,158890,159594,160261,161012,161536,162127,162652,163131,163507,164137,164846,165799,166685,167817,168927,169902,170738,171629,172741,174039,175287,176556,178117,179927,181812,183638,185438,187290,189105,191005,192715,194390,196059,198028,200083,202488,205026,207717,210288,212841,215345,217909,220270,222560,224772,227744,231433,235501,239145,243602,248015,252597,256724,260635,264238,266873,270137,274256,279228,284645,290429,296735,301414,305649,308644,312187,314970,318123,321116,324817,328179,331350,333664,334895,336063,336585,336583,336078,336019,336542,337063,337472,337704,337798,337495,337361,336960,336245,334000,331632,329736,328982,328373,326659,324470,321697,318538,315050,311738,308846,306534,303882,301315,298873,296588,293957,290805,288453,286730,285697,284133,282863,281676,280848,280317,279915,279743,280081,280725,280807,279788,277329,274703,272089,269649,267022,264913,263650,262922,261753,260692,259651,258272,256617,254943,253904,252779,251976,250989,250808,251064,251798,252196,252159,252038,251766,251752,251865,252508,252947,253766,254735,256537,258063,259740,261008,262330,263165,264237,265381,267306,268646,269773,270309,270556,271208,271003,270803,269900,269589,268983,268677,268429,268501,268547,268655,268917,268764,268846,268461,268172,267726,268093,268373,268328,268655,269221,270384,270812,271815,272766,273296,273795,273879,274913,275525,276849,277972,279129,279696,280237,281453,282190,282745,282210,281915,281994,282639,283870,285184,286421,287413,288584,289567,290290,290640,291286,291865,292419,292527,293032,293250,293890,294463,294974,295310,295507,295561,295760,295607,295384,295005,295154,295759,296663,297124,297955,298418,299015,299651,301383,304048,307137,310620,314126,317903,320645,323976,327285,331207,334576,338581,342758,346240,348505
394530,21,"Denver, CO",Msa,CO,198252,199596,200761,203354,205788,208374,210789,213439,216180,218850,221548,224090,226738,229100,231538,233820,235885,237566,239316,241040,242580,243786,244830,245571,245878,246391,247301,248391,249419,250193,250998,251367,251779,252219,252769,253034,253044,253108,253571,253861,253800,253579,253618,253746,253990,254232,254964,255634,256046,256160,256360,256968,257642,258348,258943,259547,259638,259922,260118,260994,261810,262351,262734,263044,263714,264172,264771,265194,265462,265844,266186,266678,267112,267254,267465,267507,268013,268317,268334,268378,267775,267147,266315,266019,265708,264894,264463,264379,264889,265214,265426,265336,264598,263418,261887,259990,258465,257181,256354,255468,254487,253764,252400,251247,250327,249772,249055,248092,247169,246796,246740,246709,246711,246566,246166,245835,245622,245834,245929,246235,247101,248401,249415,249577,249098,248121,246998,245621,244236,242848,241816,240980,240268,239329,238373,237722,236562,235737,234912,234704,234647,234603,234643,234603,234830,235277,235829,236846,238578,240868,243175,244838,246604,248423,250519,252458,254742,257387,260118,262345,264189,266185,268682,271368,273729,275608,277286,279528,281521,283823,285275,286904,288655,290532,292528,293836,295698,297937,300946,304249,308305,312575,316535,320037,323080,326127,328867,332145,335633,339511,343238,347147,350298,353788,357097,360536,363218,365216,367470,369650,371760,373990,376817,380100,383548,387244,390959,394113,396374,398255,399432,400570,402405,405064,407896,411168,414043,416885,419213,422079,424867,427295,429274,431193,433425,435589,438113,439463,440499,441664,442731,443606,443125,442949,442560,442865,443293,444053,445004,446899,449771,451955,453818,455326,456762,457788,459218,462406,466801,472130,477884,483930,490195,496889,504353,512963,524542,537911,551735,561747,569007
394982,22,"Pittsburgh, PA",Msa,PA,88718,88946,89159,89534,89964,90300,90709,90966,91337,91571,91877,92207,92624,93085,93485,93939,94317,94747,95202,95683,96114,96446,96771,97133,97473,97891,98326,98768,99196,99462,99915,100541,101092,101525,101654,101898,102274,102555,102794,103053,103758,104868,105762,106266,106333,106412,106228,106377,106305,106858,107312,107713,108138,108615,109300,109734,110153,110630,111148,111582,112021,111906,112011,112503,113389,114126,114550,115112,115435,115712,115985,116321,116617,116869,117230,117570,117923,118335,118554,118564,118454,118535,118667,118804,118882,119073,119232,119229,119343,119396,119789,120064,120510,120784,121060,121158,121235,121123,120983,121051,121079,121105,120989,120897,120908,120838,120762,120218,119744,119817,120092,120360,120475,120733,120989,120754,120547,120615,121194,121968,122745,123497,124455,125440,126032,126180,126036,125815,125690,125253,124853,124257,124104,123884,123727,123327,123090,122773,122595,122518,122685,122587,122461,122284,122348,122431,122575,122886,123488,124010,124264,124400,124507,124720,124747,125074,125311,125807,125932,126252,126485,126951,127459,127824,128096,128218,128402,128487,128808,129326,130020,130481,130626,130735,130987,131274,131524,131656,131871,132252,132475,132648,132819,133334,134117,134813,135273,135629,135982,136389,136618,136920,137631,138652,139500,140019,140178,140539,140724,141164,141219,141457,141572,142164,142071,142237,142453,143399,144122,144584,145052,145688,146408,146962,147462,147942,148546,148892,150094,151286,152493,152954,153379,153896,154373,154922,155427,155976,156662,157598,158215,158487,159102,159826,160464,160674,160774,161256,162051,162998,163521,163886,164642,165426,165448,165523,166416,168520,171041,173564,175953,178015,180373,,183247,185073,189280,193393,196741,198561,199630
